text,mental_health_disorder
thinking about how last year an irl wrote about me being anorexic and not eating in her work and read it out to people.... wtf why didn't I say anything to her,Eating_disorder
"Eating leftover vegan pasta i made with @EatBanza rotini pasta, @FieldRoast vegan spicy chorizo, green onion, half of a red onion, chives &amp; chunky garden vegetable pasta sauce; topped with @daiyafoods provolone slices.  Enjoying my dinner &amp; binge-watching @whoismrrobot ðŸŒ±ðŸâ˜º https://t.co/M3lu0xiMXt",Eating_disorder
"guys ur not the worst anorexic, Iâ€™M the worst anorexic.",Eating_disorder
let us pray that i donâ€™t eat from stress and then lose weight. i am the best anorexic manifesting it NOW,Eating_disorder
"CN: food . . . got in my car for Raising Canes, bc That Is The Plan Today, and wilted on my steering wheel bc..... a bitch is STRESSED. with anorexia on her shoulder.",Eating_disorder
I canâ€™t stand you skinny bitches yâ€™all really give me dopefiend vibes itâ€™s 2020 and you still out here anorexic?,Eating_disorder
tw//ed  my friend just bragged ab having to toe her pants w a shoelace bc they were too big bc she hasnâ€™t eaten and i want to cry i hate my body and anorexia,Eating_disorder
"People fail diet after diet, new start after new start, because they donâ€™t address the problem in their subconscious. When you solve this for yourself, you see it play out in so many people.",Eating_disorder
"I have a problem with food travel listicles that are titled like ""The Best [insert food here] of Each State"" but list restaurants and not descriptions of food items. Lame.",Eating_disorder
"tw//:anorexia (thread) i just wanted to tell my story since iâ€™m too scared to get a diagnosis or figure anything out but i used to weigh close to 170 pounds at the height of 5â€™3. this was in 7th grade, i was 13. during this time, my mom had just lost a significant amount of-",Eating_disorder
"i have had some honestly dumb opinions on food, but if it tastes good or gives you a  memorable experience, then what;s the problem that a apple pie is tall? it's not for me, but who cares what i think. i dont even care what i think.",Eating_disorder
"excuse how fat my hand looks (they used to be so bony ðŸ’”ðŸ’”) but why tf am i shaking so much i even ate today (ik ik, worst anorexic, fasting failure, etc.) like??? look at my handdd https://t.co/HaPRjh5LLe",Eating_disorder
anorexia is pretending you hate friend food,Eating_disorder
"It was such an honor to host @NYSComptroller DiNapoli today and share the stellar work our farm support programs, grassroots food distribution organizations, and health and communication volunteers are doing to support farmers and feed our community! #twithaca",Eating_disorder
when my mom looks through my phone and sees anorexia stock photos what then,Eating_disorder
i'm the token fat anorexic of the friend group,Eating_disorder
"Journalist, @MichelleKMedia who has lived experience with anorexia nervosa, has written an insightful &amp; personal piece for @elemental, sharing why she will be participating in the Eating Disorders Genetics Initiative (EDGI) &amp; why you should too!  https://t.co/iOJMEigoMX",Eating_disorder
HELP I PHYSICALLY CANT LOOK AT THE NAME ANA ANYMORE BC I THINK OF ANOREXIA HELPFWKKSJW,Eating_disorder
Iâ€™m glad Iâ€™m anorexic again ðŸ˜Œ,Eating_disorder
"Journalist, @MichelleKMedia who has lived experience with anorexia nervosa, has written an insightful &amp;personal piece for @elemental, sharing why she will be participating in the Eating Disorders Genetics Initiative (EDGI) &amp; why you should too!  https://t.co/Pz1HKzUgob",Eating_disorder
Using someone for food shouldnâ€™t be such a big deal. Like people get hungry. Maybe try to figure out why people have to rely on dates to feed themselves instead. The root of the problem,Eating_disorder
...much less when you're worried about when you can go grocery shopping again or summon the energy to do anything about the food you do have. I know it's a problem not a lot of people understand but the entire process of eating is incredibly difficult for Me and I hate ittt,Eating_disorder
So I have this one friend who is constantly talking about how they hate food and that they are â€œso anorexicâ€. (They donâ€™t know what anorexia is). Finally I snap and say we get it ur the best anorexic. Kill meðŸ™ðŸ¥¶ðŸ˜,Eating_disorder
my boyfriend just told me iâ€™m not anorexic,Eating_disorder
nvm he just meant not anorexic lookingðŸ¥° wig,Eating_disorder
Black owned Food Network channel will eliminate these racist problem n the near future!!! Black Top Chef Show!!! https://t.co/CCr1ysiiCK,Eating_disorder
I'm just over here binge eating Oreos.,Eating_disorder
Binge eating https://t.co/MHsQT1tpBj,Eating_disorder
"Isn't this how its worked for decades? The problem is we are subsidizing industrial farming, which is wrong to start with, and some of those farms are throwing tons of food away. Astonishing",Eating_disorder
how am i an emotional eater and anorexic who cursed me,Eating_disorder
"tw // binge eating - - - i been binge eating so much due to stress and i feel so guilty. iâ€™m so scared that iâ€™m gonna hurt myself,, does anyone have any tips to help? iâ€™m so stressed",Eating_disorder
the problem is... i want zaxbyâ€™s but iâ€™m not supposed to be spending money on food,Eating_disorder
anorexia i hate u ðŸ–•ðŸ–•ðŸ–• https://t.co/TUOEGtNefz,Eating_disorder
what does food and police brutality have to do with each other??,Eating_disorder
qUE ME SONROJO can i get a evila best anorexic please https://t.co/rrWFEtRZix,Eating_disorder
i feel so invalid because i can't starve myself. thinking about it makes me binge like crazy and i spiral down this hole of constantly eating. i hate it so much i just want to be skinny and feel good about myself like i used to,Eating_disorder
ANGI identified eight genetic variants significantly associated with anorexia nervosa -- ty @MichelleKMedia for this fantastic article. I live in fear of passing this on to my daughter. So happy @cbulik and her team are researching ED's and genetics.,Eating_disorder
"ã…¤ã…¤He spontaneously stood up and saw how his colleague ate, especially by taking a large portion of the food. If he is hungry, of course it is not a problem, but if that much how can the others eat? ã…¤ã…¤Bayek know that the big man who is Emmerich was starving,",Eating_disorder
might try a 36 hr fast to get out of this binge cycle because i eat one thing and just keep eating jfc,Eating_disorder
Your girl gained 5 lbs cos Iâ€™ve been binge eating for 2 weeks now. Still not at my goal but kinda happy cos my collar bones are poppin lol,Eating_disorder
"Food isnâ€™t going to heal your broken heart Food isnâ€™t going to fix your mother-in-law Food isnâ€™t going to eliminate the stress youâ€™re dealing with  Food isnâ€™t going to put an end Covid quarantine and social distancing  If hunger is not the problem, food is not the solution.",Eating_disorder
I thought it was known,Eating_disorder
"To lament that people view Sephardic culture as all food and music rather than literature, and then not understand that that reductive view is of a piece with assuming that Yiddish literature is all about the shtetl is a problem.",Eating_disorder
how am i anorexic and still fat this is so fucking embarrassing,Eating_disorder
"Where is the correlation between the two? ðŸ¤¦ðŸ¾â€â™€ï¸ youâ€™re comparing innocent lives lost to food. seek help, NOW.",Eating_disorder
m  gonna  work  just  as  hard  as  i  did  back  then  n  become  the  best  anorexic  again  ï½¥á´—ï½¥,Eating_disorder
Binge watching girlfriends and eating my favorite food has been my mood lately,Eating_disorder
I pray I eat this food with no problem,Eating_disorder
If we became a democracy instead of a republic we could end the oligarchy. @USSenate is part of the republic problem.,Eating_disorder
um okay i was thinking abt it and i may have some orthorexic tendencies?? i dont think i have it just some parts of it manifest in my anorexia,Eating_disorder
"Harassing Mitch McConnell and his wife while theyâ€™re having dinner is absolutely inexcusable. Be subtle, pay the cooks to put pubes in their food. No need to make a scene.  Iâ€™m a problem solver dammit.",Eating_disorder
I also want to get rid of the anorexic little boy who snuck into the attic please help mr scott he won't leave,Eating_disorder
Anorexia Recovery for Orthodox Jews: Kosher Dietary Strategies.   https://t.co/R4Oae4JNxI,Eating_disorder
"told myself i was never gonna watch new girl ,,,, here i am ,,,, binge watching,,, n eating hot chips",Eating_disorder
"Police brutality isnâ€™t the only problem in Nigeria too! Ppl donâ€™t have light, water, shelter, food. The government has increased the value on so many things making it harder to survive that country as well",Eating_disorder
Lmao I hung up on the lady who was taking my order for food because she had an attitude problem. Like bye b*tch Iâ€™ll cook instead ðŸ˜‚,Eating_disorder
"Actualy is normal see people eating diferent food, like pizza. This food have so much calories and this and this make us be fat and damage our veins, the calories that contain is 266 calories per 100 grams. Is not bad eat pizza, the problem is when we eat this very much.",Eating_disorder
Thatâ€™s easy. I would only have one baby daddy. Problem solved.,Eating_disorder
having both b.e.d. and anorexia??????  that sht hurts lmao i do be crying,Eating_disorder
"Have any problem, UNLESS THERE IS NO FOOD! he tends bark like to meow or rawr every time he senses that food is coming but what I like about him is if you scold him he will stop and just lay down and acts cute,unlike Motti even when you scold him for being noisy? Nah he won't",Eating_disorder
i wnt more ed mutuals &lt;33 #edtwitter  - 19 - she/her/they/them - bulimia/anorexia  - 5'3 - obsessed with bella hadid https://t.co/Wk78ZBk4rc,Eating_disorder
Running 9 miles and only liquid intake? How very anorexic of me,Eating_disorder
If you believe he cares about you you have a problem...,Eating_disorder
m re costo no voy a mentir pero bueno iâ€™m the worst anorexic https://t.co/XN3cdOyO3H,Eating_disorder
My fav underwear Iâ€™ve had are like literally from me being anorexic and theyâ€™re all ripped ( cause ass phat ) lmfao but bro theyâ€™re so COMFY. THEY SNUG THE PUSS SO GOOD.,Eating_disorder
"And letâ€™s not forget they donâ€™t even have jobs to give to people ! And they ones that have jobs, they donâ€™t even pay them for months! Smh itâ€™s sick!",Eating_disorder
Isnt it funny how I love to starve but the second my family screams DINNER i binge.                                          #starving #anorexia,Eating_disorder
Our latest newsletter  1. Homeopathy in 30 Days 2. Study: Homeopathy &amp; Tonsillitis 3. Remedies for the Fastest Man 4. Homeopathy and Encephalitis 5. 10 Remedies for Anorexia Nervosa Symptoms 6. FREE Delivery â€“  Read the newsletter here: https://t.co/2yIBnogKVD #newsletter https://t.co/YElUDZaKzY,Eating_disorder
Hands up alongside you,Eating_disorder
tbh i wish i could commit to anorexia,Eating_disorder
"tw// anorexia he said â€œi donâ€™t want an anorexic gf, i want a thick oneâ€ :/",Eating_disorder
hey maybe im the worst anorexic but my family is going to do someone hamburgers and i want to enjoy it with them,Eating_disorder
Maternal consumption of a docosahexaenoic acid-containing functional food during pregnancy: benefit for infant performance on problem-solving but not on recognition memory tasks at age 9 mo - PubMed https://t.co/bzDNAD4TjY,Eating_disorder
not my bf telling me all about his project for psychology and the topic is anorexiaðŸ˜­,Eating_disorder
"Cause most of them don't think they fall in the ""poor"" category, but the poorest of the poor are absolutely giving ""poor countries"" a run for their money. People here don't have access to clean water, food, or medical intervention in many parts of America.",Eating_disorder
idk why but some days i just have a whole night where i binge watch matt stonie videos. competitive eating has always been so interesting to me,Eating_disorder
"unappeasable-appetite: No mom Iâ€™m not anorexic, I just understand that eating is a scam created by big-grocery to sell more food and I refuse to participate ðŸ˜Œ OPEN YOUR EYES SHEEPLE https://t.co/ugJCqkV4fx",Eating_disorder
Apparently I'm having another binge eating night...,Eating_disorder
Imagine coming home from Costco and not binge-eating all your buys,Eating_disorder
I have been eating lots of burritos lately. I seem to find one food I like and then binge it until I'm onto My next delicious obsession.,Eating_disorder
Will war break out to cover this problem?,Eating_disorder
"Nastia Liukin Responded to a Body-Shamer Who Accused Her of ""Promoting Anorexia"" - Shape Magazine https://t.co/efJWIDzTos #blockonlineshamers #shaming #bekind",Eating_disorder
Imagine looking good in a two âœŒðŸ»            I wishðŸ‘ðŸ‘„ðŸ‘                                             #anorexic #depressed #suicidal,Eating_disorder
lmao bye iâ€™m not anorexic iâ€™ve been binging so much. iâ€™m a fat ass ðŸ’€,Eating_disorder
Eating Chinese food in my underwear binge watching all my shows,Eating_disorder
"Maybe all those refugees could be rehoused in the Hillsong church and be given Christian love, kindness and food. Parents would have to take extra care with their children though. Houston, you have a problem.",Eating_disorder
Why tf every month ii try to get food stamps and they never let me like bitch wtf is the problem cause ii most definitely kno how to fill out the application &amp;&amp; ii most definitely have a child !!,Eating_disorder
"The problem is more that homeless people, anyone else starving wouldn't have gotten that food even if this didn't happen. We produce far more then enough food for everyone.",Eating_disorder
people who have a problem with their food touching are childish ðŸ˜­,Eating_disorder
"hear that ladies, @Drake &amp; @GordonRamsay coming over to my pad because im rich",Eating_disorder
So my solution to problems could be going to the gym but instead itâ€™s binge eating and impulsively spending money ? Who the fuck decided THAT,Eating_disorder
mom confronted me about anorexic Ã  because i walked 14km today and refused to refill my plate with soup and ate rice cakes ðŸ˜ðŸ˜ anyway,Eating_disorder
mom confronted me about anorexia because i walked 14km today and refused to refill my plate with soup and ate rice cakes ðŸ˜ðŸ˜ anyway,Eating_disorder
IDK Y ITS GLITCHING I PROMISE I LUV AND VALUE ALL OF MY FOLLOWERS I WOULD NEVER HAVE AN ANOREXIC ASS RATIO !!!! UR ALL MY BESTFRIENDS https://t.co/qtPf7qfxdu,Eating_disorder
Not me binge eating chocolate and watching  #CIRCLEJERKLIVE @jeremyoharris Iâ€™m sending you my bill cause Iâ€™ve been through 4 bars. This is so good.,Eating_disorder
I have a problem on waiting to eat my food until I get home. I be eating that mf while driving,Eating_disorder
also she analyzed the way i eat??? like cutting things and drinking a lot of water and she commented on it??? bye is she anorexic too or-,Eating_disorder
"Thereâ€™s NO WAY the socialist democrats want to help the people! They donâ€™t care about the people, we saw the interview with Pelosi stuffing her $25 thousand dollar refrigerators with expensive ice cream and chocolates! While the people were struggling to put food on their tables",Eating_disorder
disordered eating doesnâ€™t only involve anorexia or bulimia pls use brain. here i did the work for u https://t.co/Nmz9E5lYC9,Eating_disorder
"tw triggers ? hey peeps! if you are wondering if i have any specific triggers i need a tw for anorexia, nsfw and tripophobia. if you have any specific triggers please comment",Eating_disorder
remembering when i was sitting in inpatient and i was doing school on my dads personal computer so i was using google and i searched â€œdoesâ€ and it auto populated to â€œdoes my daughter have anorexiaâ€,Eating_disorder
"// food , potential eating disorder ? - - - i'm binge eating again :(((",Eating_disorder
Social media is glamourising obesity the just like the 90â€™s glamourised anorexia. https://t.co/pnfeUrUWK4,Eating_disorder
This is so fucking disgusting. People are dying and youâ€™re on Twitter joking like a fucking nut what is wrong with yâ€™all. All this over FOOD,Eating_disorder
"If you know what's good for you, kindly exclude Nigeria from your geographical coverage in sponsored post this month. We consider it insensitive. Food is not our problem right now, neither is tourism. It's @MBuhari. Thanks for the invite anyways.",Eating_disorder
*sees selfies from when I was so bulimic/anorexic that I threw up blood and couldnâ€™t take hot showers bc they made me faint* aww I miss the good old days :â€™(,Eating_disorder
"ever since i was little my mum made oatmeal with water, so idk if im used to it but it tastes practically the same. u might need some honey though to sweeten it",Eating_disorder
"ðŸŽ¯ðŸŽ¯ðŸŽ¯ðŸŽ¯â¬‡ï¸â¬‡ï¸â¬‡ï¸â¬‡ï¸  They will shut down your transportation and travel, they will take away your job, they will shut down your power grid, they will limit your food, they will make you a slave...",Eating_disorder
Tw/.. Lost 2.3lbs since saturday not alot but a loss is a loss regardless. I feel indifferent tbh #eatingdisorder #anorexia #EDtwt https://t.co/eVCAkm1Bsq,Eating_disorder
Imagine being so obtuse you correlate human rights issues with food,Eating_disorder
yall why a anorexia ass slow bug looking ass girl tried to come for brook ðŸ˜‚,Eating_disorder
"Marianne Faithfull has survived anorexia, heroin addiction, breast cancer, hepatitis C, a broken hip, and COVID-19. She's like a folk singer Rasputin https://t.co/3xzdmURDLL",Eating_disorder
i still think about that scene in To The Bone where the mom feeds her 20 year old anorexic daughter with a bottle,Eating_disorder
Is not your own problemðŸ˜‚ madam food,Eating_disorder
"Therefore the approaches to dealing with that problem should be investigated and invested in as a top priority. Donâ€™t start Iâ€™m not running for office yet. I have to spit hot fire, then film and books, then food. But yes that is what I would focus on",Eating_disorder
The problem with following â€˜anti-dietâ€™ and ED recovery pages on Instagram is that the algorithm still shows all the shitty before and after and â€˜zero calorie foodâ€™ posts ðŸ¤¦ðŸ½â€â™€ï¸ u canâ€™t win,Eating_disorder
"the problem started when he said ""if you're in the stan community you should look at this"" as if the people that are toxic arent shunned from stan twitter??? should've just sat there and ate your food bro.",Eating_disorder
"She love my style, but that's expectedðŸŽ¶ She comin' back to you? The chances anorexicðŸŽ¶ I knew she had it in her, so I got it out herðŸŽ¶ She give me neck around the clock, I call it round the collarðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶",Eating_disorder
Or actually iâ€™ma skip that apple like itâ€™s all in my head iâ€™m not really hungry after those Nuggets and two dl Fries the fuck. #anorexic #starve #starving,Eating_disorder
Anorexia is a hell of an illness. I donâ€™t wish it upon anybody. I have come a long way but I am NOWHERE near RECOVERED. Next step is finally letting in a team of specialists who can help me get to where I so wish to be ðŸ’œ,Eating_disorder
Imagine critiquing the bodies of minors on an online forum. Btw this forum has not been shut down.,Eating_disorder
hi onision,Eating_disorder
wish my brains meanspo @ myself actually made me fast/restrict instead of binge eating from being sad abt it lmaoo,Eating_disorder
I had the same problem when I moved here from India. https://t.co/BSUdGEh7AY #MEDI255FA20,Eating_disorder
Talking to voters is best alternative to doomscrolling and binge eating Halloween candy. #WisconsinDems @benwikler,Eating_disorder
"i fucking hate this im always about to say ""you are the best anorexic!"" to my irls then i remember that its not normal",Eating_disorder
"â€œBINGE EATING IS NOT A CHOICE, A PHASE, OR A LACK OF WILLPOWER.â€ https://t.co/aYmfUTQ0gR",Eating_disorder
yes because itâ€™s that simple to just stop and get out of an ed mindset and just eat food. omg my problem is solved. https://t.co/2LmzYl0YKI,Eating_disorder
eating more than 2 meals a day or eating chips bc i always eat like the whole mf bag,Eating_disorder
-call me Soren 14 goth/emo?/eerie i kin autistic-anorexic   rt//like if you wanna be my moot! https://t.co/DmQQuL07JI,Eating_disorder
hi !! iâ€™m new to edtwt / ed twt !! â™¡ iâ€™m saturn !! â™¡ 17 &amp; lesbian &amp; meow/meows prns â™¡ 5â€™3â€ / 160 cm â™¡ cw: 72 kgs â™¡ gw: 54 kgs â™¡ ana &amp; binge eating disorder â™¡ pro recovery !! â™¡ thinspo &amp; sweetspo â™¡ goretwt and shtwt dni pls &lt;3 like or rt to be moots !! :^),Eating_disorder
walking around my living room whilst hula hooping like a true anorexic,Eating_disorder
iâ€™m the worst fucking anorexic omfg i stg if i gain tmr iâ€™ll cry why is my body like this. iâ€™ll eat next to nothing and still gain,Eating_disorder
And youre still a nigga,Eating_disorder
For anyone who has struggled with an eating disorder... it does get better. https://t.co/qd1KYAxszZ,Eating_disorder
"But Sophia, it is worse because they are LGBTQ. No one understands what they are going through!",Eating_disorder
"r0""k my problem.. i was able to manage to pour sugar over dog food kibble w/ meat.. behind my back. i was being controlled like a puppet.. i think this is x1's doing.. we clean up a war /she turns around and starts a whole new level of war.. there we go #warlord off #73manhunter""",Eating_disorder
"shoplifting, binge eating, drinking too much, cutting, drug abuse, spending all of your money and just impulsivity in general",Eating_disorder
n  e  ways  if  u  listen  to  anorexia  subs  without  already  having  an  ed  ur  as  weird  as  the  ppl  who  listen  to  like  OCD  and  DID  subs,Eating_disorder
THIS IS THE PROBLEM- #MoscowMitch doesnâ€™t care about our Country or our People who are suffering with food insecurity- #VoteOutEveryRepublican  McConnell urges White House not to strike stimulus deal before election - Axios  https://t.co/PRdsvbBJMR,Eating_disorder
itâ€™s the binge eating after a mid afternoon nap,Eating_disorder
wow i just love binge eating ðŸ˜’,Eating_disorder
itâ€™s the binge eating after a mid afternoon nap for me,Eating_disorder
like ??  what's  it  gonna  do ??  anorexia  isn't  just  starving  urself  hun  ur  just  gonna  make  urself  hate  ur  body  and  food,Eating_disorder
"John Mackey is a fool with no expertise in nutrition or public health whose only qualifications is knowing how to fleece rich white people. ""Weâ€™ve opened up stores in poor areas,"" he says while charging excessive prices for the food @WholeFoods sells.",Eating_disorder
Low Carb food.,Eating_disorder
Breh when itâ€™s so mat looking for it &amp; not giving we have a problem.,Eating_disorder
"China is now publicly acknowledging a coming food shortage; admitting thereâ€™s a BIG problem. In fact, China even has an anti-food-wasting campaign going on across the country right, this minute, encouraging people to eat half portions or at least make sure to finish their plates.",Eating_disorder
Hello my nam bakary    am from  the Gambia west coast of Africa. i am 17 years old i am staying with my old mother. so food is our big problem  at home we are in need of food please anything you have in your heart we will take it as god faith. please i need some support family https://t.co/u3uqPu9b0s,Eating_disorder
but shii im cute so i would call me anorexic too what else could i say,Eating_disorder
/.  TW// eating disorder  So Iâ€™ve been struggling with anorexia for years now but I honestly feel so good that I am eating and have been doing good for this long. https://t.co/u2YPgPpAfz,Eating_disorder
i think i had enough of all this malas malas + binge eating ðŸ™‚,Eating_disorder
reminds me of the depression and depression subliminals using skins scenes,Eating_disorder
Pretty and post binge........ yall I have binge eating disorder this shit ain't fair. I recover from my skinny ed into binge eating and I would rather be skinny and sad rather than fat and sad https://t.co/dAYakWdIrH,Eating_disorder
"In this dystopia, all the ""Pretty"" standards are white Western beauty standards. Curly hair? Ugly. Large nose? Ugly. ""Olive"" skin? Ugly. Not to mention the callous mentions of anorexia (the ""not eating"" disease as he calls it). So, I am noticing that my warm blanket is on fire.",Eating_disorder
currently thinking ab the time a crusty ass ginger kid called me anorexic in front of my entire 8th grade art class like wow he rly manifested that for me,Eating_disorder
"Recently Iâ€™ve been relapsing into my eating disorder and fell into old habits with the my fitness pal app calculating every calorie I consumed. Well itâ€™s got to stop, today Iâ€™m not going to listen to ana and will make my own choices! #anorexia #eatingdisorder",Eating_disorder
"Please help my friend, she's blind, autistic, retarded, has a bunch of pets, used to sell candy to pay the rent, has severe daddy issues, even more sever anxiety, her breath probably stinks, and is a recovering anorexic moving to Colorado.  Please consider donating thank you.",Eating_disorder
"How's your county rank? Food security is hot now bc of covid, but it's not a new problem. What new ideas are there to help?   We accept SNAP and I'm working to create a microloan program to facilitate large protein purchases/freezers https://t.co/YYvpWO06zm",Eating_disorder
Is it even possible to feel safe eating cereal after developing an ed like?? Binge trigger?? Milk cals?? Fuck off m8,Eating_disorder
on the floor in the gum section is such an anorexia vibe,Eating_disorder
late night binge of hamster eating ASMR https://t.co/VR65ty0pa8,Eating_disorder
i keep binge eating really badly,Eating_disorder
"Unfortunately, much of the litter is from street food vendors in China, which keeps so much of the food stallâ€™s money, the vendors canâ€™t afford to rent a proper space and implement reusable plates, utensils, glasses, etc.",Eating_disorder
Wow. I am so proud of you. Keep kicking ass girlfriend!!!! ðŸ’ªðŸ¼ you are strong and beautiful!,Eating_disorder
"No, is not a problem of your device, the video has not sound â˜¹ (technical problems)... but anyway, basically he was talking about the super spicy food they love to eat at home with @Villaone reposado. https://t.co/WXRmWt9bUW",Eating_disorder
Iâ€™m on a catfish binge eating popcorn and pickle and whereâ€™s karina ðŸ˜­ðŸ˜­â¤ï¸??,Eating_disorder
The problem in just a few wise words.  We can and MUST do better.,Eating_disorder
Tw: ED/ bulimia/ anorexia - - - - Iâ€™m one month clean from throwing up :) itâ€™s hard for medium sized people struggling with EDâ€™s bc everyone just looks at us and thinks â€œwow their finally losing that extra weightâ€. EDâ€™s do not discriminate on size. Not everyone struggling is+,Eating_disorder
"France has a historical problem with Islam and Muslims. No other country in the world is bullying Muslims like France is doing. At least since 2001, French media and influential ppl are bullying Muslims daily with pretexts: halal food, laicity terrorism, &amp; now separatism. #France",Eating_disorder
me - has been stuck in a binge episode for a little over a week my mom - are you okay? youâ€™ve been eating so much lately binge = gone,Eating_disorder
I donâ€™t know why itâ€™s so hard to get back into eating less than even 900 calories... :( #EDtwt #proana #anorexia,Eating_disorder
sorry but you forgetting to take my government issued food bux is your problem not mine ðŸ¤­,Eating_disorder
I havent been eating ima be anorexic ðŸ˜¢,Eating_disorder
Iâ€™m binge eating ice cream. Sports make me this way.  #Dodgers #LATogether,Eating_disorder
"the moral of the story is: don't be a bitch to me when I'm on a food mission and following directions. I'll make us all miserable, and have no problem ensuring that we all can all wait for my breadsticks. together.",Eating_disorder
terribly unsatisfied with the fact that i am indeed  not the best anorexic.,Eating_disorder
anorexia but call it âœ¨fastingâœ¨,Eating_disorder
Weâ€™d literally stay up all night watching that shit even if we already seen the episode lmaoo,Eating_disorder
patience running thin like anorexic patients,Eating_disorder
"All the gross food stunt videos that everybody hates, I wish to eat all of those things; I think I would enjoy them. It is hard for me to imagine not enjoying a food. I prefer good food but I like all food. I am never not hungry. It's a problem.",Eating_disorder
"The dentist Weston A. Price looked at cultures throughout the world and found that people groups without our modernized food and technology have excellent dental health Flouride is too harmful overall to solve this problem, cavities result from toxic food, among other factors",Eating_disorder
Call me Rize Kamishiro the way I be binge-eating,Eating_disorder
The problem is ðŸ—£ðŸ—£ yâ€™all eat every red velvet cake and think itâ€™s red velvet and it really just be food coloring ...every red velvet ainâ€™t red velvet and thatâ€™s probably why you feel this way...but carry on...,Eating_disorder
"i think my â€˜anorexiaâ€™ isnâ€™t as severe as it used to be and i think i could recover if i tried, but i have these separate obsessions that wonâ€™t go away and iâ€™m not even sure if i want them to.",Eating_disorder
"itâ€™s all these little disordered things that prevent me from truly recovering, even if iâ€™m not technically anorexic anymore. it sucks because i canâ€™t label it and really get help and idk what to do but the routine and familiarity is so comforting",Eating_disorder
why do so many ppl think everyone with anorexia is extremely unhealthily thin?? thatâ€™s not how it works.,Eating_disorder
"Interesting (and concerning). The work done by Everett Rogers on 'Diffusion of Innovations' (early adopters, laggards etc) was based on his PhD research on why some Iowa farmers were not using a new type of seed. https://t.co/uDtrJYQAMt",Eating_disorder
"dont use ur phone, watch tv listen to music etc. focus on what ur eating get out of the kitchen and sit at the table to eat. talk to yourself . â€œwhy are you doing this?â€ dont be angry it may make you more emotional and binge more",Eating_disorder
and that's on âœ¨nervous anorexia &amp; body dysphormiaâœ¨,Eating_disorder
"I'm the worst anorexic, help ðŸ™ƒ",Eating_disorder
Bakwaas. You have a problem to deal with.  Better to get on with it than keep kicking can down the road.   Punjab is a land already hollowed out by its stupidity where it spends more sending students abroad than investing at home.,Eating_disorder
"help my grandma was face timing me and i accidentally showed her my bed, and she lectured me for a straight hour on cleaning my room and keeping it tidy at all times. i have food on my bed, i have books on my bed, i have old sweatshirts, hoodies. its a problem",Eating_disorder
"My method is matching today's eating to yesterday's burn since that avoids me bullshitting myself with false promises like ""I'll get onto the treadmill right after this"" and I'm targeting -500. Wasn't hungry today, but had extra, so I guess this is good if it prevents a binge",Eating_disorder
Out of France movement A thread https://t.co/IOiBC8FyLv #France #OutOfFrance #OutFranceMovement #OutOfFranceMovement,Eating_disorder
Please read here https://t.co/IOiBC8FyLv,Eating_disorder
